WaterBody,DateTime,TimeRoundMinute,Temp,Salinity,CO2,DO,pH
CBB,6/1/2017 13:00,1:00:00 PM,27.75,29.97,467.8,,8.04
CBB,6/1/2017 14:00,2:00:00 PM,27.79,30.01,473.3,,8.04
CBB,6/1/2017 16:00,4:00:00 PM,27.94,30.02,490.8,,8.04
CBB,6/1/2017 17:00,5:00:00 PM,27.9,29.95,488.7,,8.05
CBB,6/2/2017 18:00,6:00:00 PM,27.89,29.98,494.2,,8.05
CBB,6/2/2017 19:00,7:00:00 PM,28.02,29.95,504,,8.05
CBB,6/2/2017 20:00,8:00:00 PM,28.08,29.9,498.5,,8.05
CBB,6/2/2017 21:00,9:00:00 PM,28.07,29.75,504,,8.06
CBB,6/2/2017 22:00,10:00:00 PM,28.03,29.87,495.4,,8.06
CBB,6/2/2017 23:00,11:00:00 PM,28.02,29.88,485.2,,8.07
CBB,6/2/2017 0:00,12:00:00 AM,28.02,29.93,488.4,,8.07
CBB,6/2/2017 1:00,1:00:00 AM,27.99,29.44,465.8,,8.05
CBB,6/2/2017 2:00,2:00:00 AM,28.04,28.6,466.1,,8.06
CBB,6/2/2017 3:00,3:00:00 AM,28.01,28.2,444.4,,8.08
CBB,6/2/2017 4:00,4:00:00 AM,27.98,28.02,425.4,,8.09
CBB,6/2/2017 5:00,5:00:00 AM,27.95,27.85,411.7,,8.1
CBB,6/2/2017 6:00,6:00:00 AM,27.91,27.37,409.6,,8.1
CBB,6/2/2017 7:00,7:00:00 AM,27.9,27.52,412.1,,8.11
CBB,6/2/2017 8:00,8:00:00 AM,27.93,27.39,414,,8.11
CBB,6/2/2017 9:00,9:00:00 AM,28.1,28.24,426.7,,8.13
CBB,6/2/2017 10:00,10:00:00 AM,27.94,29.84,438.8,,8.12
CBB,6/2/2017 11:00,11:00:00 AM,27.92,29.82,438.2,,8.07
CBB,6/2/2017 12:00,12:00:00 PM,27.95,29.83,444.6,,8.06
CBB,6/2/2017 13:00,1:00:00 PM,28.04,29.78,449,,8.05
CBB,6/2/2017 14:00,2:00:00 PM,28.09,29.77,454.1,,8.06
CBB,6/2/2017 15:00,3:00:00 PM,28.3,29.77,454.3,,8.05
CBB,6/2/2017 16:00,4:00:00 PM,28.27,29.76,456.1,,8.05
CBB,6/2/2017 17:00,5:00:00 PM,28.13,29.83,455.4,,8.06
CBB,6/3/2017 18:00,6:00:00 PM,28.13,29.79,452.3,,8.06
CBB,6/3/2017 19:00,7:00:00 PM,28.01,29.84,455.4,,8.06
CBB,6/3/2017 20:00,8:00:00 PM,28.12,29.93,447.6,,8.05
CBB,6/3/2017 21:00,9:00:00 PM,28.25,29.92,450.9,,8.06
CBB,6/3/2017 22:00,10:00:00 PM,28.2,29.99,459.7,,8.07
CBB,6/3/2017 23:00,11:00:00 PM,28.2,30.04,461.9,,8.06
CBB,6/3/2017 0:00,12:00:00 AM,28.2,30.04,458.7,,8.07
CBB,6/3/2017 1:00,1:00:00 AM,28.17,30.06,468.6,,8.07
CBB,6/3/2017 2:00,2:00:00 AM,28.07,30,467.4,,8.05
CBB,6/3/2017 3:00,3:00:00 AM,28.06,29.95,464.3,,8.03
CBB,6/3/2017 4:00,4:00:00 AM,27.99,29.86,464,,8.03
CBB,6/3/2017 5:00,5:00:00 AM,27.99,29.93,460.2,,8.04
CBB,6/3/2017 6:00,6:00:00 AM,28.11,28.98,445.7,,8.03
CBB,6/3/2017 7:00,7:00:00 AM,28.19,28.62,424.3,,8.07
CBB,6/3/2017 8:00,8:00:00 AM,28.29,28.55,417.3,,8.09
CBB,6/3/2017 9:00,9:00:00 AM,28.44,28.65,416.8,,8.1
CBB,6/3/2017 10:00,10:00:00 AM,28.55,29.1,411.9,,8.11
CBB,6/3/2017 11:00,11:00:00 AM,28.78,30.08,418.3,,8.11
CBB,6/3/2017 12:00,12:00:00 PM,28.64,30.11,416.8,,8.05
CBB,6/3/2017 13:00,1:00:00 PM,28.61,30.19,420.5,,8.06
CBB,6/3/2017 14:00,2:00:00 PM,28.67,30.06,438.9,,8.06
CBB,6/3/2017 15:00,3:00:00 PM,28.76,30.08,452.7,,8.08
CBB,6/3/2017 16:00,4:00:00 PM,29,30.02,457.3,,8.08
CBB,6/3/2017 17:00,5:00:00 PM,29.29,29.19,460.3,,8.09
CBB,6/4/2017 18:00,6:00:00 PM,29.44,28.75,462.8,,8.11
CBB,6/4/2017 19:00,7:00:00 PM,29.24,29.24,464.4,,8.13
CBB,6/4/2017 20:00,8:00:00 PM,29.36,28.76,465.3,,8.11
CBB,6/4/2017 21:00,9:00:00 PM,29.39,27.99,470.5,,8.13
CBB,6/4/2017 22:00,10:00:00 PM,29.35,28.01,481.7,,8.14
CBB,6/4/2017 23:00,11:00:00 PM,29.25,28.19,477.1,,8.13
CBB,6/4/2017 0:00,12:00:00 AM,29.16,28.58,465.6,,8.13
CBB,6/4/2017 1:00,1:00:00 AM,29.01,29.29,465.5,,8.12
CBB,6/4/2017 2:00,2:00:00 AM,28.82,29.97,444.8,,8.1
CBB,6/4/2017 3:00,3:00:00 AM,28.76,29.99,425.4,,8.07
CBB,6/4/2017 4:00,4:00:00 AM,28.72,30.02,415,,8.07
CBB,6/4/2017 5:00,5:00:00 AM,28.66,30.06,406.2,,8.07
CBB,6/4/2017 6:00,6:00:00 AM,28.48,30.13,402.6,,8.05
CBB,6/4/2017 7:00,7:00:00 AM,28.5,30.03,407,,8.06
CBB,6/4/2017 8:00,8:00:00 AM,28.56,30.09,410.1,,8.05
CBB,6/4/2017 9:00,9:00:00 AM,28.61,30.02,412.7,,8.05
CBB,6/4/2017 10:00,10:00:00 AM,28.83,30.1,423.6,,8.05
CBB,6/4/2017 11:00,11:00:00 AM,29.05,30.17,439.4,,8.06
CBB,6/4/2017 12:00,12:00:00 PM,29.07,30.21,445.3,,8.06
CBB,6/4/2017 13:00,1:00:00 PM,29.33,30.22,439,,8.05
CBB,6/4/2017 14:00,2:00:00 PM,29.67,30.16,447.6,,8.06
CBB,6/4/2017 15:00,3:00:00 PM,29.46,30.4,452.6,,8.07
CBB,6/4/2017 16:00,4:00:00 PM,29.62,30.06,460.1,,8.06
CBB,6/4/2017 17:00,5:00:00 PM,30.08,29.78,461.2,,8.1
CBB,6/5/2017 18:00,6:00:00 PM,29.92,29.83,463.5,,8.13
CBB,6/5/2017 19:00,7:00:00 PM,30.32,28.42,465.1,,8.12
CBB,6/5/2017 20:00,8:00:00 PM,30.32,28.05,469.9,,8.14
CBB,6/5/2017 21:00,9:00:00 PM,30.27,27.62,472.2,,8.14
CBB,6/5/2017 22:00,10:00:00 PM,29.92,27.24,471.5,,8.14
CBB,6/5/2017 23:00,11:00:00 PM,29.77,26.97,488.8,,8.13
CBB,6/5/2017 0:00,12:00:00 AM,29.76,27.69,482,,8.13
CBB,6/5/2017 1:00,1:00:00 AM,29,30.05,470.1,,8.15
CBB,6/5/2017 2:00,2:00:00 AM,28.65,30.23,468.1,,8.11
CBB,6/5/2017 3:00,3:00:00 AM,28.64,30.03,466.7,,8.1
CBB,6/5/2017 5:00,5:00:00 AM,28.63,30.26,430.1,,8.09
CBB,6/5/2017 6:00,6:00:00 AM,28.57,30.26,421.9,,8.09
CBB,6/5/2017 7:00,7:00:00 AM,28.44,30.29,420.2,,8.09
CBB,6/5/2017 8:00,8:00:00 AM,28.33,30.31,420.8,,8.09
CBB,6/5/2017 9:00,9:00:00 AM,28.56,30.23,422.4,,8.1
CBB,6/5/2017 10:00,10:00:00 AM,28.45,29.82,425.4,,8.1
CBB,6/5/2017 11:00,11:00:00 AM,28.61,30.33,442.9,,8.09
CBB,6/5/2017 12:00,12:00:00 PM,28.9,30.36,439.5,,8.09
CBB,6/5/2017 13:00,1:00:00 PM,28.8,30.41,444.3,,8.09
CBB,6/5/2017 14:00,2:00:00 PM,28.69,30.44,459.4,,8.07
CBB,6/5/2017 15:00,3:00:00 PM,28.53,30.45,469.1,,8.07
CBB,6/5/2017 16:00,4:00:00 PM,28.46,30.42,471.1,,8.08
CBB,6/5/2017 17:00,5:00:00 PM,28.44,30.47,473.1,,8.08
CBB,6/6/2017 18:00,6:00:00 PM,28.56,30.41,477,,8.09
CBB,6/6/2017 19:00,7:00:00 PM,28.85,30.38,484.1,,8.09
CBB,6/6/2017 20:00,8:00:00 PM,29.46,29.97,487,,8.1
CBB,6/6/2017 21:00,9:00:00 PM,29.64,29.71,485.4,,8.12
CBB,6/6/2017 22:00,10:00:00 PM,29.64,29.49,487.8,,8.12
CBB,6/6/2017 23:00,11:00:00 PM,29.72,28.59,491.8,,8.12
CBB,6/6/2017 0:00,12:00:00 AM,29.71,26.93,491.7,,8.11
CBB,6/6/2017 1:00,1:00:00 AM,29.61,27.65,500.7,,8.13
CBB,6/6/2017 2:00,2:00:00 AM,29.48,28.45,486.4,,8.15
CBB,6/6/2017 3:00,3:00:00 AM,28.73,30.25,494.2,,8.14
CBB,6/6/2017 4:00,4:00:00 AM,28.6,30.28,492.3,,8.11
CBB,6/6/2017 5:00,5:00:00 AM,28.54,30.3,481.8,,8.08
CBB,6/6/2017 6:00,6:00:00 AM,28.48,30.3,480.2,,8.06
CBB,6/6/2017 7:00,7:00:00 AM,28.47,30.23,467,,8.08
CBB,6/6/2017 8:00,8:00:00 AM,28.45,30.28,435.2,,8.08
CBB,6/6/2017 9:00,9:00:00 AM,28.47,30.25,422.8,,8.09
CBB,6/6/2017 10:00,10:00:00 AM,28.55,30.25,413.9,,8.08
CBB,6/6/2017 11:00,11:00:00 AM,28.74,30.22,418.5,,8.07
CBB,6/6/2017 12:00,12:00:00 PM,28.92,30.17,423.8,,8.06
CBB,6/6/2017 13:00,1:00:00 PM,29.03,30.12,442.3,,8.08
CBB,6/6/2017 14:00,2:00:00 PM,29.08,30.14,453.9,,8.09
CBB,6/6/2017 15:00,3:00:00 PM,29.33,29.97,462.7,,8.09
CBB,6/6/2017 16:00,4:00:00 PM,29.69,29.28,474.7,,8.09
CBB,6/6/2017 17:00,5:00:00 PM,29.81,28.62,479.1,,8.11
CBB,6/7/2017 18:00,6:00:00 PM,29.85,28.3,483,,8.13
CBB,6/7/2017 19:00,7:00:00 PM,30.09,27.7,479.1,,8.14
CBB,6/7/2017 20:00,8:00:00 PM,30.19,26.97,478.2,,8.14
CBB,6/7/2017 21:00,9:00:00 PM,30.17,26.53,479.8,,8.15
CBB,6/7/2017 22:00,10:00:00 PM,30.03,26.07,482.2,,8.15
CBB,6/7/2017 23:00,11:00:00 PM,29.8,24.74,466.8,,8.14
CBB,6/7/2017 0:00,12:00:00 AM,29.7,24.89,455.4,,8.15
CBB,6/7/2017 1:00,1:00:00 AM,29.7,26.16,448,,8.16
CBB,6/7/2017 3:00,3:00:00 AM,29.16,29.93,461.8,,8.17
CBB,6/7/2017 4:00,4:00:00 AM,28.89,29.96,435.4,,8.12
CBB,6/7/2017 5:00,5:00:00 AM,28.85,30.01,418.6,,8.09
CBB,6/7/2017 6:00,6:00:00 AM,28.82,30.02,414.1,,8.08
CBB,6/7/2017 7:00,7:00:00 AM,28.79,30.02,403.8,,8.08
CBB,6/7/2017 8:00,8:00:00 AM,28.81,30,407.4,,8.08
CBB,6/7/2017 9:00,9:00:00 AM,28.81,30.02,392.9,,8.08
CBB,6/7/2017 10:00,10:00:00 AM,28.85,30.01,379.7,,8.08
CBB,6/7/2017 11:00,11:00:00 AM,28.92,30,378.3,,8.08
CBB,6/7/2017 12:00,12:00:00 PM,29,29.59,398.7,,8.07
CBB,6/7/2017 13:00,1:00:00 PM,29.5,29.35,410.5,,8.05
CBB,6/7/2017 14:00,2:00:00 PM,29.4,29.8,434.4,,8.07
CBB,6/7/2017 15:00,3:00:00 PM,29.45,29.55,437.3,,8.07
CBB,6/7/2017 16:00,4:00:00 PM,29.56,29.99,429.2,,8.09
CBB,6/7/2017 17:00,5:00:00 PM,29.66,29.55,414.6,,8.09
CBB,6/8/2017 18:00,6:00:00 PM,29.87,29.23,411.6,,8.11
CBB,6/8/2017 19:00,7:00:00 PM,30.05,28.9,401.9,,8.12
CBB,6/8/2017 20:00,8:00:00 PM,30.24,27.64,401.2,,8.12
CBB,6/8/2017 21:00,9:00:00 PM,30.3,27.98,400.2,,8.14
CBB,6/8/2017 22:00,10:00:00 PM,30.3,27.52,399.8,,8.14
CBB,6/8/2017 23:00,11:00:00 PM,30.3,26.35,399.1,,8.13
CBB,6/8/2017 0:00,12:00:00 AM,30.15,25.34,401.7,,8.13
CBB,6/8/2017 1:00,1:00:00 AM,30.01,26.3,393,,8.15
CBB,6/8/2017 2:00,2:00:00 AM,29.86,28.24,385.7,,8.16
CBB,6/8/2017 3:00,3:00:00 AM,29.34,30.04,385.7,,8.16
CBB,6/8/2017 4:00,4:00:00 AM,29.14,30.05,385.9,,8.1
CBB,6/8/2017 5:00,5:00:00 AM,29.07,30.04,385.4,,8.08
CBB,6/8/2017 6:00,6:00:00 AM,28.97,30.04,385,,8.07
CBB,6/8/2017 7:00,7:00:00 AM,28.9,30.05,390.5,,8.07
CBB,6/8/2017 8:00,8:00:00 AM,28.88,30.06,404.5,,8.07
CBB,6/8/2017 9:00,9:00:00 AM,28.86,30.04,398.9,,8.07
CBB,6/8/2017 10:00,10:00:00 AM,28.92,30.04,385.3,,8.08
CBB,6/8/2017 11:00,11:00:00 AM,29.02,30.02,378.9,,8.07
CBB,6/8/2017 12:00,12:00:00 PM,29.16,30.03,380.6,,8.07
CBB,6/8/2017 13:00,1:00:00 PM,28.98,30.05,381.5,,8.07
CBB,6/8/2017 14:00,2:00:00 PM,29.05,30.07,380.5,,8.07
CBB,6/8/2017 15:00,3:00:00 PM,29.24,30.02,386.6,,8.06
CBB,6/8/2017 16:00,4:00:00 PM,29.03,30.06,385.5,,8.08
CBB,6/8/2017 17:00,5:00:00 PM,29.01,30.05,380.6,,8.07
CBB,6/9/2017 18:00,6:00:00 PM,29.14,30.03,380.5,,8.07
CBB,6/9/2017 19:00,7:00:00 PM,29.35,29.4,382.8,,8.07
CBB,6/9/2017 20:00,8:00:00 PM,29.67,30.1,383.1,,8.09
CBB,6/9/2017 21:00,9:00:00 PM,29.98,29.85,383.1,,8.09
CBB,6/9/2017 22:00,10:00:00 PM,29.94,29.79,384.3,,8.13
CBB,6/9/2017 23:00,11:00:00 PM,29.95,29.62,384.2,,8.12
CBB,6/9/2017 0:00,12:00:00 AM,29.88,29.53,384.9,,8.13
CBB,6/9/2017 1:00,1:00:00 AM,29.78,29.02,386.3,,8.13
CBB,6/9/2017 2:00,2:00:00 AM,29.8,30.28,388.1,,8.15
CBB,6/9/2017 3:00,3:00:00 AM,29.34,29.99,392.1,,8.1
CBB,6/9/2017 4:00,4:00:00 AM,29.18,30.04,390.5,,8.1
CBB,6/9/2017 5:00,5:00:00 AM,29.04,29.51,388.6,,8.09
CBB,6/9/2017 6:00,6:00:00 AM,28.96,30.04,390.6,,8.09
CBB,6/9/2017 7:00,7:00:00 AM,28.91,29.99,389.1,,8.09
CBB,6/9/2017 8:00,8:00:00 AM,28.87,29.92,387.7,,8.09
CBB,6/9/2017 9:00,9:00:00 AM,28.85,30.05,385.4,,8.09
CBB,6/9/2017 10:00,10:00:00 AM,28.87,30.03,375.4,,8.09
CBB,6/9/2017 11:00,11:00:00 AM,28.89,30.05,371.4,,8.09
CBB,6/9/2017 12:00,12:00:00 PM,28.99,30.02,376.1,,8.09
CBB,6/9/2017 13:00,1:00:00 PM,29.1,29.94,388.1,,8.09
CBB,6/9/2017 14:00,2:00:00 PM,29.22,29.56,393.8,,8.09
CBB,6/9/2017 15:00,3:00:00 PM,29.03,30.75,398.7,,8.11
CBB,6/9/2017 16:00,4:00:00 PM,29.27,30.67,403.2,,8.08
CBB,6/9/2017 17:00,5:00:00 PM,29.08,30.67,400.2,,8.07
CBB,6/10/2017 18:00,6:00:00 PM,29.04,30.64,401.7,,8.1
CBB,6/10/2017 19:00,7:00:00 PM,29.09,30.64,401.8,,8.12
CBB,6/10/2017 20:00,8:00:00 PM,29.23,30.65,402.7,,8.13
CBB,6/10/2017 21:00,9:00:00 PM,29.14,30.65,405.8,,8.14
CBB,6/10/2017 22:00,10:00:00 PM,29.41,30.04,402.3,,8.12
CBB,6/10/2017 23:00,11:00:00 PM,29.46,30.77,403.9,,8.14
CBB,6/10/2017 0:00,12:00:00 AM,29.42,30.74,405.7,,8.16
CBB,6/10/2017 1:00,1:00:00 AM,29.39,30.76,400.4,,8.16
CBB,6/10/2017 2:00,2:00:00 AM,29.3,30.77,398.6,,8.16
CBB,6/10/2017 3:00,3:00:00 AM,29.22,30.77,401.6,,8.13
CBB,6/10/2017 4:00,4:00:00 AM,28.95,30.63,403.6,,8.1
CBB,6/10/2017 5:00,5:00:00 AM,28.91,30.64,399.1,,8.1
CBB,6/10/2017 6:00,6:00:00 AM,28.83,30.65,400.5,,8.12
CBB,6/10/2017 7:00,7:00:00 AM,28.77,30.65,405.9,,8.13
CBB,6/10/2017 8:00,8:00:00 AM,28.81,30.65,405.9,,8.13
CBB,6/10/2017 9:00,9:00:00 AM,28.79,30.66,410.2,,8.14
CBB,6/10/2017 10:00,10:00:00 AM,28.8,30.64,406.6,,8.15
CBB,6/10/2017 11:00,11:00:00 AM,28.87,30.65,406,,8.13
CBB,6/10/2017 12:00,12:00:00 PM,28.94,30.65,395.4,,8.14
CBB,6/10/2017 13:00,1:00:00 PM,29,30.68,397.9,,8.13
CBB,6/10/2017 14:00,2:00:00 PM,29.03,30.67,406.1,,8.13
CBB,6/10/2017 16:00,4:00:00 PM,29.19,30.58,412.6,,8.15
CBB,6/10/2017 17:00,5:00:00 PM,29.12,30.61,415.6,,8.16
CBB,6/11/2017 18:00,6:00:00 PM,29.08,30.62,413.7,,8.16
CBB,6/11/2017 19:00,7:00:00 PM,29.07,30.63,416.7,,8.15
CBB,6/11/2017 20:00,8:00:00 PM,29.14,30.73,414.6,,8.16
CBB,6/11/2017 21:00,9:00:00 PM,29.19,30.79,412.7,,8.15
CBB,6/11/2017 22:00,10:00:00 PM,29.24,31.08,413.1,,8.15
CBB,6/11/2017 23:00,11:00:00 PM,29.27,21.35,414.4,,7.99
CBB,6/11/2017 0:00,12:00:00 AM,29.19,30.87,417.3,,8.16
CBB,6/11/2017 1:00,1:00:00 AM,29.15,30.79,415.8,,8.17
CBB,6/11/2017 2:00,2:00:00 AM,29.07,31.05,411,,8.18
CBB,6/11/2017 3:00,3:00:00 AM,29.02,30.92,406.5,,8.16
CBB,6/11/2017 4:00,4:00:00 AM,28.91,30.97,408.9,,8.17
CBB,6/11/2017 5:00,5:00:00 AM,28.82,30.88,408.8,,8.16
CBB,6/11/2017 6:00,6:00:00 AM,28.76,30.77,413,,8.15
CBB,6/11/2017 7:00,7:00:00 AM,28.68,30.75,418,,8.16
CBB,6/11/2017 8:00,8:00:00 AM,28.66,30.73,419.1,,8.15
CBB,6/11/2017 9:00,9:00:00 AM,28.66,30.73,416.9,,8.16
CBB,6/11/2017 10:00,10:00:00 AM,28.68,30.64,414.7,,8.15
CBB,6/11/2017 11:00,11:00:00 AM,28.75,30.65,404.5,,8.16
CBB,6/11/2017 12:00,12:00:00 PM,28.88,30.66,392.9,,8.15
CBB,6/11/2017 13:00,1:00:00 PM,28.97,30.64,394.3,,8.15
CBB,6/11/2017 14:00,2:00:00 PM,29.05,30.56,390.5,,8.16
CBB,6/11/2017 15:00,3:00:00 PM,29.13,30.5,395.3,,8.14
CBB,6/11/2017 16:00,4:00:00 PM,29.26,30.57,407.3,,8.14
CBB,6/11/2017 17:00,5:00:00 PM,29.16,30.64,411.5,,8.15
CBB,6/12/2017 18:00,6:00:00 PM,29.09,30.6,408,,8.15
CBB,6/12/2017 19:00,7:00:00 PM,29.05,30.64,407.4,,8.16
CBB,6/12/2017 20:00,8:00:00 PM,29.05,30.68,407.6,,8.15
CBB,6/12/2017 21:00,9:00:00 PM,29.23,30.87,411.1,,8.15
CBB,6/12/2017 22:00,10:00:00 PM,29.27,30.89,411.3,,8.16
CBB,6/12/2017 23:00,11:00:00 PM,29.5,30.78,410.8,,8.15
CBB,6/12/2017 0:00,12:00:00 AM,29.51,30.81,411.1,,8.17
CBB,6/12/2017 1:00,1:00:00 AM,29.48,30.63,410.4,,8.16
CBB,6/12/2017 2:00,2:00:00 AM,29.41,30.79,409.5,,8.17
CBB,6/12/2017 3:00,3:00:00 AM,29.31,30.94,409.7,,8.16
CBB,6/12/2017 4:00,4:00:00 AM,29.24,31.02,416.7,,8.16
CBB,6/12/2017 5:00,5:00:00 AM,29.07,30.85,420.4,,8.15
CBB,6/12/2017 6:00,6:00:00 AM,29.06,30.83,420.1,,8.14
CBB,6/12/2017 7:00,7:00:00 AM,28.99,30.79,425.5,,8.15
CBB,6/12/2017 8:00,8:00:00 AM,28.96,30.78,419.5,,8.14
CBB,6/12/2017 9:00,9:00:00 AM,28.97,30.74,416.1,,8.14
CBB,6/12/2017 10:00,10:00:00 AM,29.02,30.74,407.7,,8.14
CBB,6/12/2017 11:00,11:00:00 AM,29.09,30.73,405.7,,8.13
CBB,6/12/2017 12:00,12:00:00 PM,29.17,30.73,397.5,,8.13
CBB,6/12/2017 13:00,1:00:00 PM,29.23,30.71,397.9,,8.13
CBB,6/12/2017 14:00,2:00:00 PM,29.27,30.7,396.7,,8.14
CBB,6/12/2017 15:00,3:00:00 PM,29.39,30.68,404.5,,8.14
CBB,6/12/2017 16:00,4:00:00 PM,29.45,30.68,407.2,,8.14
CBB,6/12/2017 17:00,5:00:00 PM,29.48,30.68,407.6,,8.13
CBB,6/13/2017 18:00,6:00:00 PM,29.36,30.67,421.7,,8.13
CBB,6/13/2017 19:00,7:00:00 PM,29.35,30.68,418.5,,8.14
CBB,6/13/2017 20:00,8:00:00 PM,29.29,30.69,411.9,,8.14
CBB,6/13/2017 21:00,9:00:00 PM,29.31,30.73,410.8,,8.14
CBB,6/13/2017 22:00,10:00:00 PM,29.38,30.85,418.5,,8.14
CBB,6/13/2017 23:00,11:00:00 PM,29.34,31.13,417.5,,8.15
CBB,6/13/2017 0:00,12:00:00 AM,29.38,31.27,424.4,,8.14
CBB,6/13/2017 1:00,1:00:00 AM,29.5,30.9,423.3,,8.14
CBB,6/13/2017 2:00,2:00:00 AM,29.43,30.93,420.1,,8.15
CBB,6/13/2017 3:00,3:00:00 AM,29.39,30.79,420.1,,8.14
CBB,6/13/2017 4:00,4:00:00 AM,29.33,30.53,420,,8.14
CBB,6/13/2017 5:00,5:00:00 AM,29.12,30.69,420.8,,8.14
CBB,6/13/2017 6:00,6:00:00 AM,29.31,30.9,427.3,,8.14
CBB,6/13/2017 7:00,7:00:00 AM,29.15,30.75,431.8,,8.14
CBB,6/13/2017 8:00,8:00:00 AM,29.1,30.7,427.2,,8.13
CBB,6/13/2017 9:00,9:00:00 AM,29.13,30.71,404.6,,8.13
CBB,6/13/2017 10:00,10:00:00 AM,29.19,30.72,394.1,,8.13
CBB,6/13/2017 11:00,11:00:00 AM,29.26,30.72,388.5,,8.13
CBB,6/13/2017 12:00,12:00:00 PM,29.33,30.71,388.5,,8.13
CBB,6/13/2017 13:00,1:00:00 PM,29.42,30.71,387.8,,8.13
CBB,6/13/2017 14:00,2:00:00 PM,29.5,30.71,389,,8.13
CBB,6/13/2017 15:00,3:00:00 PM,29.48,30.66,390.7,,8.13
CBB,6/13/2017 16:00,4:00:00 PM,29.35,30.5,390.4,,8.13
CBB,6/13/2017 17:00,5:00:00 PM,29.38,30.51,396.2,,8.13
CBB,6/14/2017 18:00,6:00:00 PM,29.38,30.53,391.7,,8.13
CBB,6/14/2017 19:00,7:00:00 PM,29.43,30.61,392.4,,8.13
CBB,6/14/2017 20:00,8:00:00 PM,29.4,30.63,406,,8.13
CBB,6/14/2017 21:00,9:00:00 PM,29.38,30.67,407.5,,8.11
CBB,6/14/2017 22:00,10:00:00 PM,29.38,30.68,406.3,,8.11
CBB,6/14/2017 23:00,11:00:00 PM,29.37,30.87,406.1,,8.12
CBB,6/14/2017 0:00,12:00:00 AM,29.43,29.42,409.7,,8.1
CBB,6/14/2017 1:00,1:00:00 AM,29.39,30.88,407.4,,8.14
CBB,6/14/2017 2:00,2:00:00 AM,29.32,31.1,402.8,,8.15
CBB,6/14/2017 3:00,3:00:00 AM,29.33,31.03,410.5,,8.15
CBB,6/14/2017 5:00,5:00:00 AM,29.3,31.41,408.6,,8.15
CBB,6/14/2017 6:00,6:00:00 AM,29.15,30.99,417,,8.13
CBB,6/14/2017 7:00,7:00:00 AM,29.26,31.01,425.5,,8.13
CBB,6/14/2017 8:00,8:00:00 AM,29.28,30.95,430.9,,8.13
CBB,6/14/2017 9:00,9:00:00 AM,29.29,30.92,435.6,,8.13
CBB,6/14/2017 10:00,10:00:00 AM,29.31,30.93,441.2,,8.13
CBB,6/14/2017 11:00,11:00:00 AM,29.39,30.93,420.1,,8.13
CBB,6/14/2017 12:00,12:00:00 PM,29.48,30.94,404.6,,8.13
CBB,6/14/2017 13:00,1:00:00 PM,29.53,30.91,384.6,,8.13
CBB,6/14/2017 14:00,2:00:00 PM,29.61,30.82,383.6,,8.13
CBB,6/14/2017 15:00,3:00:00 PM,29.69,30.74,382.3,,8.12
CBB,6/14/2017 16:00,4:00:00 PM,29.7,30.87,394.2,,8.12
CBB,6/14/2017 17:00,5:00:00 PM,29.76,30.81,404.5,,8.12
CBB,6/15/2017 18:00,6:00:00 PM,29.6,30.8,404.6,,8.11
CBB,6/15/2017 19:00,7:00:00 PM,29.57,30.78,425,,8.12
CBB,6/15/2017 20:00,8:00:00 PM,29.54,30.79,439,,8.11
CBB,6/15/2017 21:00,9:00:00 PM,29.52,30.8,433.4,,8.1
CBB,6/15/2017 22:00,10:00:00 PM,29.57,30.96,436.7,,8.11
CBB,6/15/2017 23:00,11:00:00 PM,29.6,31.17,435,,8.1
CBB,6/15/2017 0:00,12:00:00 AM,29.52,31.27,433.7,,8.09
CBB,6/15/2017 1:00,1:00:00 AM,29.48,31.07,435.3,,8.14
CBB,6/15/2017 2:00,2:00:00 AM,29.45,31.16,438.5,,8.14
CBB,6/15/2017 3:00,3:00:00 AM,29.43,31.14,435.2,,8.14
CBB,6/15/2017 4:00,4:00:00 AM,29.36,30.51,433.8,,8.13
CBB,6/15/2017 5:00,5:00:00 AM,29.32,31.21,435.4,,8.13
CBB,6/15/2017 6:00,6:00:00 AM,29.27,30.97,441.5,,8.14
CBB,6/15/2017 7:00,7:00:00 AM,29.21,30.6,447,,8.13
CBB,6/15/2017 8:00,8:00:00 AM,29.31,30.7,454.2,,8.12
CBB,6/15/2017 9:00,9:00:00 AM,29.34,30.76,461.8,,8.12
CBB,6/15/2017 10:00,10:00:00 AM,29.38,30.78,469.5,,8.12
CBB,6/15/2017 11:00,11:00:00 AM,29.43,31,480.6,,8.12
CBB,6/15/2017 12:00,12:00:00 PM,29.54,31.03,485.7,,8.13
CBB,6/15/2017 13:00,1:00:00 PM,29.62,30.81,488,,8.11
CBB,6/15/2017 14:00,2:00:00 PM,29.72,30.8,487.3,,8.11
CBB,6/15/2017 15:00,3:00:00 PM,29.87,30.91,488.1,,8.12
CBB,6/15/2017 16:00,4:00:00 PM,29.9,30.99,485.6,,8.12
CBB,6/15/2017 17:00,5:00:00 PM,29.85,30.96,468.6,,8.11
CBB,6/16/2017 18:00,6:00:00 PM,29.63,30.95,460.5,,8.11
CBB,6/16/2017 19:00,7:00:00 PM,29.59,30.9,434.5,,8.11
CBB,6/16/2017 20:00,8:00:00 PM,29.58,30.89,425,,8.11
CBB,6/16/2017 21:00,9:00:00 PM,29.6,31.06,437.5,,8.11
CBB,6/16/2017 22:00,10:00:00 PM,29.7,30.88,451.7,,8.11
CBB,6/16/2017 23:00,11:00:00 PM,29.72,31.3,456.4,,8.13
